"ACCOUNTING_BOOK_ID","ACCOUNTING_PERIOD_ID","ACCOUNT_BASED_NUMBER","ACHEFT_REFERENCE_NO_","ADJUSTMENT_JOURNAL","ADJUSTMENT_TYPE_ID","AMOUNT_UNBILLED","AMOUNT_WITHHELD","APPROVAL_STATUS","APPROVED_CHECK","APPROVED_CHECK_NOT","APPROVER_LEVEL_ONE_ID","APPROVER_LEVEL_TWO_ID","APPROVER_ROLE_ID","APPROVER_ROLE_TWO_ID","BASE_AMOUNT","BILLADDRESS","BILLING_INSTRUCTIONS","BILL_PAY_TRANSACTION","BILL_REQUESTOR_ID","BULK_SUBMISSION_ID","BUSINESS_STYLE_ID","CARRIER","CARRIER_ADDRESS","CARRIER_LEBEL_ID","CLOSED","COMPANY_STATUS_ID","COUNTRY_ID","CREATED_BY_ID","CREATED_FROM_ID","CREATE_DATE","CREDIT_LIMIT_BALANCE_EXCLUDIN","CREDIT_LIMIT_BALANCE_WITH_THI","CREDIT_MEMO_AMOUNT","CURRENCY_ID","CURRENT_USER_HIDDEN_ID","CUSTOMER_ID","CUSTOMER_ID_0","CUSTOMER_QUANTITY_THRESHOLD","CUSTOMS_REGISTRATION_NUMBER","CUSTOM_FORM_ID","CUSTOM_SHIPPING_ADDR","DATE_BID_CLOSE","DATE_BID_OPEN","DATE_LAST_MODIFIED","DATE_TRANSACTION_SENT_TO_CUST","DELIVERY_TERMS_ID","DEPOSITE_ID","DEPOSIT_AMOUNT","DEPOSIT_DATE","DISCOUNT_ITEM_COPY_ID","DOCUMENT_DATE","DUE_DATE","EMAIL","EMPLOYEE_CUSTOM_ID","END_DATE","ENTITY_ID","EXCHANGE_RATE","EXPECTED_CLOSE","EXTERNAL_CUSTOMER_SALES_ORDER","EXTERNAL_REF_NUMBER","FAX","FOB","FORECAST_TYPE","FORWARDER","FORWARDER_ADDRESSEE","FORWARDER_ADDRESS_1","FORWARDER_ADDRESS_2","FORWARDER_ADDRESS_3","FORWARDER_ADDRESS_EXISTING__ID","FORWARDER_ADDRESS_WF","FORWARDER_ATTENTION","FORWARDER_CITY","FORWARDER_COUNTRY","FORWARDER_LABEL","FORWARDER_PHONE","FORWARDER_POSTCODE","FORWARDER_STATEPROVINCE","FORWARD_TO_ID","IMPORT_DECLARATION_NO_","IMPORT_PERMIT_NO_","INCLUDE_IN_FORECAST","INCOTERM","INTERCOMPANY_TRANSACTION_ID","INTERCO_FORWARDER_ADDRESS","IS_AUTOCALCULATE_LAG","IS_FINANCE_CHARGE","IS_FIRMED","IS_INTERCOMPANY","IS_NON_POSTING","IS_PAYMENT_HOLD","IS_TAX_REG_OVERRIDE","IS_WIP","ITEM_REVISION","JOB_ID","LANDED_COST_ALLOCATION_METHOD","LAST_MODIFIED_DATE","LAST_SALES_ACTIVITY","LEAD_SOURCE_ID","LOCATION_ID","LSA_LINK","LSA_LINK_NAME","MARK_VB_FROM_PO","MEMO","MEMORIZED","MESSAGE","MODE_OF_TRANSPORT_ID","MX_OPERATION_TYPE_ID","NATURE_OF_TRANSACTION_CODE_ID","NEEDS_BILL","NEEDS_REVENUE_COMMITMENT","NEXUS_NOTC_ID","NONDEDUCTIBLE_ADJUSTMENT_JO_ID","NONDEDUCTIBLE_TAX_ADJUSTED","NUMBER_OF_PRICING_TIERS","OLD_AMOUNT","OLD_AMOUNT_NOT_REQ","OLD_AMOUNT_NOT_REQUIRED","OLD_VENDOR","OLD_VENDOR_NOT_REQUIRED","OPENING_BALANCE_TRANSACTION","ORDER_TYPE","ORDER_TYPE_ID","PACKING_LIST_INSTRUCTIONS","PARTNER_ID","PAYMENT_INTERNAL_ID__SOURCE_ID","PAYMENT_TERMS_ID","PN_REF_NUM","PO_APPROVER_ID","PO_DATE","PROBABILITY","PRODUCT_CATALOGUE_GROUP_ID","PRODUCT_LABEL_INSTRUCTIONS","PROGRAM_ID","PROJECTED_TOTAL","PROMOTION_CODE_ID","PROMOTION_CODE_INSTANCE_ID","PURCHASE_ORDER_INSTRUCTIONS","PURPOSE_ID","REAPPROVAL","REFERENCE_DOCUMENT_INTERNAL_ID","REGION_OF_ORIGIN_ID","RELATED_TRANID","REMAINING_ISSUES","REMARKS","RENEWAL","REPORT_TIMESTAMP","REVENUE_COMMITMENT_STATUS","REVENUE_COMMITTED","REVENUE_STATUS","REVERSING_TRANSACTION_ID","REWARDS_EARN","RPO_ID","SALES_EFFECTIVE_DATE","SALES_REP_ID","SCHEDULING_METHOD_ID","SEIS_CUSTOMER_NAME","SEIS_SALES_ORDER_DISCCOUNT","SEIS_SALES_ORDER_INTERNAL_ID","SEIS_SALES_ORDER_NUMBER","SHIPADDRESS","SHIPMENT_RECEIVED","SHIPPING_ITEM_ID","SHIPPING_METHOD_ID","SHIPPING_PREFERENCE_ID","SOR_DISCOUNT_ID","SOR_END_DATE","SOR_START_DATE","SOR_TAG","SPECIAL_INSTRUCTIONS","START_DATE","STATUS","STO_ORDER_NO__ID","SYNC_TO_WMS_ID","TAX_CODE_CHECK_ID","TAX_REG_ID","TAX_WITHHELD","TEST_DELETE_ID","TITLE","TOTAL_AMORTIZE_AMOUNT","TOTAL_AMOUNT","TOTAL_BACK_ORDER_QTY__WF","TRANDATE","TRANID","TRANSACTION_EXTID","TRANSACTION_ID","TRANSACTION_NUMBER","TRANSACTION_PARTNER","TRANSACTION_SOURCE","TRANSACTION_TYPE","TRANSACTION_WEBSITE","TRANSFER_LOCATION","TRANS_IS_VSOE_BUNDLE","VENDOR_ACCOUNT_NO","VENDOR_BILL_PAYMENT_ADDRESS","VISIBLE_IN_CUSTOMER_CENTER","WEIGHTED_TOTAL","WITHHOLDING_TAX_APPLIES_TO","WTAX_CUST_PAY_POSTING_ACCOUNT","WTAX_JOURNAL_REVERSAL_FLAG","WT_APPLIED","WT_CODE_APPLIED","WT_RATE"
,,,,,,"0.0",,,,,,,,,,"Scholastic Inc.6336 Algoa RoadJefferson City  MO 65101United States",,"No",,,,,,,"2015-03-28 00:00:00",,,"168.0",,"2015-02-09 03:25:41",,,,"1.0",,,,,,"133.0",,,,"2015-04-06 04:23:00",,,,,,,,,,,,"6249.0","3.5479",,,,,,,,,,,,,,,,,,,,,,,,"No",,,,"No","No","No","No","Yes","No","No","F",,,,"2015-04-06 04:23:00",,,"2.0",,,,"US - BC March-15 (Batch 4) + BC Non-dispatch)","No",,,,,"No","Yes",,,"F",,,,,,,"No",,,,,,"8.0",,,,,,,,,,,,,,,,,,,,"8/2/2015 19:19:46",,,,,,,"2015-02-09 00:00:00","168.0",,,,,,"Lim Chong HuiPT43117, Batu 13,Off Jalan Balakong,Balakong,  43300Malaysia","2015-03-28 00:00:00","19377.0",,,,,,,,,"Fully Billed",,"1.0",,,,,,,,,"2015-02-09 00:00:00","PO-MY00764",,"192160.0","PO-MY00764",,,"Purchase Order",,,"No",,,"T",,,,,,,
,,,,,,"0.0",,,,,,,,,,,,"No",,,,,,,"2015-01-23 00:00:00",,,"8947.0",,"2015-01-30 10:39:31",,,,"7.0",,,,,,"136.0",,,,"2015-01-30 10:52:25",,,,,,,,"2015-01-23 00:00:00",,,,"9666.0","1.0",,,,,,,,,,,,,,,,,,,,,,,,"No",,,,"No","No","No","No","Yes","No","No","F",,,,"2015-01-30 10:52:25",,,"54.0",,,,"Input downgraded inventory","No",,,,,"No","Yes",,,"F",,,,,,,"No",,,,,,,,,,,,,,,,,,,,,,,,,,"30/1/2015 2:17:22",,,,,,,"2015-01-23 00:00:00","8947.0",,,,,,"TH RAMA MAINThailand","2015-01-23 00:00:00",,,,,,,,,,"Fully Billed",,"1.0",,,,,,,,,"2015-01-23 00:00:00","PO-TH0065",,"188877.0","PO-TH0065",,,"Purchase Order",,,"No",,,"T",,,,,,,
,,,,,,"0.0",,,,,,,,,,"Scholastic Inc.6336 Algoa RoadJefferson City  MO 65101United States",,"No",,,,,,,"2015-03-03 00:00:00",,,"168.0",,"2015-02-06 06:40:44",,,,"1.0",,,,,,"133.0",,,,"2015-03-03 03:12:40",,,,,,,,,,,,"6249.0","3.55249874",,,,,,,,,,,,,,,,,,,,,,,,"No",,,,"No","No","No","No","Yes","No","No","F",,,,"2015-03-03 03:12:40",,,"2.0",,,,"MAL-360-2014 (BC Order_031214 (Book Pack Jr March 2015)","No",,,,,"No","Yes",,,"F",,,,,,,"No",,,,,,"8.0",,,,,,,,,,,,,,,,,,,,"5/2/2015 22:12:45",,,,,,,"2015-02-06 00:00:00","168.0",,,,,,"Lim Chong HuiPT43117, Batu 13,Off Jalan Balakong,Balakong,  43300Malaysia","2015-02-28 00:00:00","19376.0",,,,,,,,,"Fully Billed",,"1.0",,,,,,,,,"2015-02-06 00:00:00","PO-MY00760",,"191550.0","PO-MY00760",,,"Purchase Order",,,"No",,,"T",,,,,,,
,,,,,,"0.0",,,,,,,,,,"Scholastic Inc.6336 Algoa RoadJefferson City  MO 65101United States",,"No",,,,,,,"2015-03-12 00:00:00",,,"109.0",,"2015-01-31 01:08:58",,,,"1.0",,,,,,"164.0",,,,"2015-03-12 07:35:42",,,,,,,"2015-01-31 00:00:00",,,,,"6249.0","3.64047995",,,,,,,,,,,,,,,,,,,,,,,,"No",,,,"No","No","No","No","Yes","No","No","F",,,,"2015-03-12 07:35:42",,,"6.0",,,,"PO-MY00569","No","Excess PO",,,,"No","Yes",,,"F",,,,,,,"No",,,,,,"8.0",,,,,,,,,,,,,,,,,,,,"30/01/2015 17:08:58",,,,,,,"2015-01-31 00:00:00","198.0",,,,,,"Lim Chong HuiPT43117, Batu 13,Off Jalan Balakong,Balakong,  43300Malaysia","2015-03-12 00:00:00",,,,,,,,,,"Fully Billed",,"2.0",,,,,,,,,"2015-01-31 00:00:00","PO-MY00746",,"189622.0","PO-MY00746","webServices","Web Services","Purchase Order",,,"No",,,"T",,,,,,,
,,,,,,"0.0",,,,,,,,,,"KUAN PRESS SDN BHDNO8&9, JALAN SR 3/7, TAMAN SERDANG RAYA, SECTION 3SERI KEMBANGANSELANGOR 43300Malaysia",,"No",,,,,,,"2015-03-12 00:00:00",,,"109.0",,"2015-01-31 01:08:58",,,,"5.0",,,,,,"164.0",,,,"2015-03-12 07:41:34",,,,,,,"2015-01-31 00:00:00",,"SALES3@KUANPRESS.COM.MY",,,"784.0","1.0",,,,,,,,,,,,,,,,,,,,,,,,"No",,,,"No","No","No","No","Yes","No","No","F",,,,"2015-03-12 07:41:34",,,"6.0",,,,"PO-MY00667","No","Excess PO",,,,"No","Yes",,,"F",,,,,,,"No",,,,,,"2.0",,,,,,,,,,,,,,,,,,,,"30/01/2015 17:08:56",,,,,,,"2015-01-31 00:00:00","198.0",,,,,,"Lim Chong HuiPT43117, Batu 13,Off Jalan Balakong,Balakong,  43300Malaysia","2015-03-12 00:00:00",,,,,,,,,,"Fully Billed",,"2.0",,,,,,,,,"2015-01-31 00:00:00","PO-MY00745",,"189621.0","PO-MY00745","webServices","Web Services","Purchase Order",,,"No",,,"T",,,,,,,
,,,,,,"0.0",,,,,,,,,,"Scholastic Inc.6336 Algoa RoadJefferson City  MO 65101United States",,"No",,,,,,,"2015-02-17 00:00:00",,,"168.0",,"2015-01-30 04:14:06",,,,"1.0",,,,,,"133.0",,,,"2015-02-17 07:26:59",,,,,,,,,,,,"6249.0","3.63961175",,,,,,,,,,,,,,,,,,,,,,,,"No",,,,"No","No","No","No","Yes","No","No","F",,,,"2015-02-17 07:26:59",,,"2.0",,,,"BC reorder_280115 (Jan 15 offer_US) - DHL","No",,,,,"No","Yes",,,"F",,,,,,,"No",,,,,,"8.0",,,,,,,,,,,,,,,,,,,,"29/1/2015 20:11:45",,,,,,,"2015-01-30 00:00:00","168.0",,,,,,"Lim Chong HuiPT43117, Batu 13,Off Jalan Balakong,Balakong,  43300Malaysia","2015-02-17 00:00:00","71.0",,,,,,,,,"Fully Billed",,"1.0",,,,,,,,,"2015-01-30 00:00:00","PO-MY00742",,"188389.0","PO-MY00742",,,"Purchase Order",,,"No",,,"T",,,,,,,
,,,,,,"0.0",,,,,,,,,,"SIMON & SCHUSTERP.O. BOX 73153CHICAGOCHICAGO  IL60673-31",,"No",,,,,,,"2015-03-28 00:00:00",,,"168.0",,"2015-02-06 10:07:25",,,,"1.0",,,,,,"164.0",,,,"2015-04-03 08:54:00",,,,,,,,,"HELENA.FERREIRA@SIMONANDSCHUSTER.COM",,,"821.0","3.55249874",,,,,,,,,,,,,,,,,,,,,,,,"No",,,,"No","No","No","No","Yes","No","No","F",,,,"2015-04-03 08:54:00",,,"2.0",,,,"RE-ORDER (Batch #2): Home: Tip's Tips On Friendship","No","Delivery mode: Air freightKindly contact Ron Blink (Expeditors USA) to arrange the transportation.Please deliver to our Balakong warehouse.",,,,"No","Yes",,,"F",,,,,,,"No",,,,,,"2.0",,,,,,,,,,,,,,,,,,,,"6/2/2015 2:5:39",,,,,,,"2015-02-06 00:00:00","168.0",,,,,,"Lim Chong HuiPT43117, Batu 13,Off Jalan Balakong,Balakong,  43300Malaysia","2015-03-28 00:00:00","19377.0",,,,,,,,,"Fully Billed",,"1.0",,,,,,,,,"2015-02-06 00:00:00","PO-MY00761",,"191728.0","PO-MY00761",,,"Purchase Order",,,"No",,,"T",,,,,,,
,,,,,,"0.0",,,,,,,,,,"SCHOLASTIC HONG KONG LTD Suite 2001 - 2, Top Glory Tower262, Gloucester RoadCauseway Bay  Hong Kong",,"No",,,,,,,"2015-02-11 00:00:00",,,"198.0",,"2015-02-06 01:59:55",,,,"1.0",,,,,,"164.0",,,,"2015-02-11 01:21:41",,,,,,,,,,,,"6361.0","3.55249874",,,,,,,,,,,,,,,,,,,,,,,,"No",,,,"No","No","No","No","Yes","No","No","F",,,,"2015-02-11 01:21:41",,,"1.0",,,,"MAL-364-2014B","No","...",,,,"No","Yes",,,"F",,,,,,,"No",,,,,,"8.0",,,,,,,,,,,,,,,,,,,,"5/2/2015 17:57:27",,,,,,,"2015-02-06 00:00:00","198.0",,,,,,"AzmiBangunan MIGA, Lot 1998/C,Jalan Perusahaan 3, Taman Industri Selesa Jaya (Balakong),Balakong,  43300Malaysia","2015-02-11 00:00:00",,,,,,,,,,"Fully Billed",,"2.0",,,,,,,,,"2015-02-06 00:00:00","PO-MY00755",,"191410.0","PO-MY00755",,,"Purchase Order",,,"No",,,"T",,,,,,,
,,,,,,"0.0",,,,,,,,,,"SCHOLASTIC HONG KONG LTD Suite 2001 - 2, Top Glory Tower262, Gloucester RoadCauseway Bay  Hong Kong",,"No",,,,,,,"2015-02-11 00:00:00",,,"198.0",,"2015-02-06 01:53:07",,,,"1.0",,,,,,"164.0",,,,"2015-02-11 01:16:34",,,,,,,,,,,,"6361.0","3.57792203",,,,,,,,,,,,,,,,,,,,,,,,"No",,,,"No","No","No","No","Yes","No","No","F",,,,"2015-02-11 01:16:34",,,"1.0",,,,"MAL-364-2014A","No","...",,,,"No","Yes",,,"F",,,,,,,"No",,,,,,"8.0",,,,,,,,,,,,,,,,,,,,"5/2/2015 17:50:2",,,,,,,"2015-02-06 00:00:00","198.0",,,,,,"AzmiBangunan MIGA, Lot 1998/C,Jalan Perusahaan 3, Taman Industri Selesa Jaya (Balakong),Balakong,  43300Malaysia","2015-02-11 00:00:00",,,,,,,,,,"Fully Billed",,"2.0",,,,,,,,,"2015-02-06 00:00:00","PO-MY00754",,"191406.0","PO-MY00754",,,"Purchase Order",,,"No",,,"T",,,,,,,
,,,,,,"0.0",,,,,,,,,,"FATT HIN FURNISHING INTERIAR DECORATION19 LORONG OH CHENG KEAT IMPIANA BOUGAINVILLEA(NORTH WING)30250 IPOH PERAKMalaysia",,"No",,,,,,,"2015-02-06 00:00:00",,,"198.0",,"2015-02-05 02:39:27",,,,"5.0",,,,,,"164.0",,,,"2015-02-09 04:06:45",,,,,,,,,,,,"526.0","1.0",,,,,,,,,,,,,,,,,,,,,,,,"No",,,,"No","No","No","No","Yes","No","No","F",,,,"2015-02-09 04:06:45",,,"1.0",,,,"LOCAL 08833 DO:4039","No","...",,,,"No","Yes",,,"F",,,,,,,"No",,,,,,,,,,,,,,,,,,,,,,,,,,"4/2/2015 18:35:37",,,,,,,"2015-02-05 00:00:00","198.0",,,,,,"AzmiBangunan MIGA, Lot 1998/C,Jalan Perusahaan 3, Taman Industri Selesa Jaya (Balakong),Balakong,  43300Malaysia","2015-02-06 00:00:00",,,,,,,,,,"Fully Billed",,"2.0",,,,,,,,,"2015-02-05 00:00:00","PO-MY00751",,"190984.0","PO-MY00751",,,"Purchase Order",,,"No",,,"T",,,,,,,
,,,,,,"0.0",,,,,,,,,,"Scholastic Education International (S) Pte. Ltd.82, Ubi Avenue 4#02-28 UB.ONE408830Singapore",,"No",,,,,,,"2015-02-17 00:00:00",,,"168.0",,"2015-02-04 09:40:38",,,,"1.0",,,,,,"133.0",,,,"2015-02-17 06:46:26",,,,,,,,,"education@scholastic.com.sg",,,"790.0","3.58565192",,,,"+65 6922 9587",,,,,,,,,,,,,,,,,,,,"No",,,,"No","No","No","No","Yes","No","No","F",,,,"2015-02-17 06:46:26",,,"6.0",,,,"Learning Express Phase 3 (10 Titles)","No",,,,,"No","Yes",,,"F",,,,,,,"No",,,,,,"2.0",,,,,,,,,,,,,,,,,,,,"4/2/2015 1:36:20",,,,,,,"2015-02-04 00:00:00","168.0",,,,,,"Lim Chong HuiPT43117, Batu 13,Off Jalan Balakong,Balakong,  43300Malaysia","2015-02-17 00:00:00","19378.0",,,,,,,,,"Fully Billed",,"1.0",,,,,,,,,"2015-02-04 00:00:00","PO-MY00749",,"190476.0","PO-MY00749",,,"Purchase Order",,,"No",,,"T",,,,,,,
,,,,,,"0.0",,,,,,,,,,,,"No",,,,,,,"2015-01-06 00:00:00",,,"8947.0",,"2015-01-29 09:52:19",,,,"1.0",,,,,,"136.0",,,,"2015-01-29 15:19:54",,,,,,,,"2015-01-06 00:00:00",,,,"10569.0","32.91639236",,,,,,,,,,,,,,,,,,,,,,,,"No",,,,"No","No","No","No","Yes","No","No","F",,,,"2015-01-29 15:19:54",,,"54.0",,,,,"No","Thank you Vendor",,,,"No","Yes",,,"F",,,,,,,"No",,,,,,,,,,,,,,,,,,,,,,,,,,"29/1/2015 1:46:26",,,,,,,"2015-01-06 00:00:00","8947.0",,,,,,"TH RAMA MAINThailand","2015-01-06 00:00:00",,,,,,,,,,"Fully Billed",,"1.0",,,,,,,,,"2015-01-06 00:00:00","PO-TH0063",,"186864.0","PO-TH0063",,,"Purchase Order",,,"No",,,"T",,,,,,,
,,,,,,"0.0",,,,,,,,,,"Ms WongFUISLAND OFFSET PRINTING (S) PTE LTD3 Tuas South Street 1Singapore 638058Singapore",,"No",,,,,,,"2015-02-26 00:00:00",,,"243.0",,"2015-01-26 06:09:57",,,,"6.0",,,,,,"108.0",,,,"2015-03-17 09:19:54",,,,,,,,,"accounts@fuisland.com.sg",,,"5371.0","1.0",,,,"68619033",,,,,,,,,,,,,,,,,,,,"No",,,,"No","No","No","No","Yes","No","No","F",,,,"2015-03-17 09:19:54",,,"45.0",,,,"PO#4361/15 L Express K2: People and Places + 4 Sticker Pages (IFC & IBC)","No",,,,,"No","Yes",,,"F",,,,,,,"No",,,,,,"8.0",,,,,,,,,,,,,,,,,,,,"25/1/2015 22:8:41",,,,,,,"2015-01-26 00:00:00","243.0",,,,,,"LOCATION 3 3017 Ubi Road 1 #01-131408708Singapore","2015-03-01 00:00:00",,,,,,,,,,"Fully Billed",,"1.0",,,,,,,,,"2015-01-26 00:00:00","PO-SG00219",,"180162.0","PO-SG00219",,,"Purchase Order",,,"No",,,"T",,,,,,,
,,,,,,"0.0",,,,,,,,,,"Ms WongFUISLAND OFFSET PRINTING (S) PTE LTD3 Tuas South Street 1Singapore 638058Singapore",,"No",,,,,,,"2015-02-26 00:00:00",,,"243.0",,"2015-01-26 06:04:09",,,,"6.0",,,,,,"108.0",,,,"2015-03-17 09:17:06",,,,,,,,,"accounts@fuisland.com.sg",,,"5371.0","1.0",,,,"68619033",,,,,,,,,,,,,,,,,,,,"No",,,,"No","No","No","No","Yes","No","No","F",,,,"2015-03-17 09:17:06",,,"45.0",,,,"PO#4359/15 L Express K1: My Body + 3 Sticker Pages (IFC & IBC)","No",,,,,"No","Yes",,,"F",,,,,,,"No",,,,,,"8.0",,,,,,,,,,,,,,,,,,,,"25/1/2015 22:2:46",,,,,,,"2015-01-26 00:00:00","243.0",,,,,,"LOCATION 3 3017 Ubi Road 1 #01-131408708Singapore","2015-03-01 00:00:00",,,,,,,,,,"Fully Billed",,"1.0",,,,,,,,,"2015-01-26 00:00:00","PO-SG00217",,"180157.0","PO-SG00217",,,"Purchase Order",,,"No",,,"T",,,,,,,
,,,,,,"0.0",,,,,,,,,,"Scholastic Inc.6336 Algoa RoadJefferson City  MO 65101United States",,"No",,,,,,,"2015-03-11 00:00:00",,,"168.0",,"2015-01-30 04:23:57",,,,"1.0",,,,,,"133.0",,,,"2015-03-11 02:12:00",,,,,,,,,,,,"6249.0","3.62469869",,,,,,,,,,,,,,,,,,,,,,,,"No",,,,"No","No","No","No","Yes","No","No","F",,,,"2015-03-11 02:12:00",,,"2.0",,,,"BC reorder_280115 (Jan 15 offer_US) - AIR","No",,,,,"No","Yes",,,"F",,,,,,,"No",,,,,,"8.0",,,,,,,,,,,,,,,,,,,,"29/1/2015 20:20:11",,,,,,,"2015-01-30 00:00:00","168.0",,,,,,"Lim Chong HuiPT43117, Batu 13,Off Jalan Balakong,Balakong,  43300Malaysia","2015-03-06 00:00:00","19377.0",,,,,,,,,"Fully Billed",,"1.0",,,,,,,,,"2015-01-30 00:00:00","PO-MY00743",,"188394.0","PO-MY00743",,,"Purchase Order",,,"No",,,"T",,,,,,,
,,,,,,"0.0",,,,,,,,,,"GROLIER (MALAYSIA) SDN BHDLot 7.06-7.08, 7th Floor, First Nationwide Tower161 Jalan Tun H S Lee, 50000 Kuala LumpurMalaysiaSingapore",,"No",,,,,,,"2015-01-23 00:00:00",,,"31.0",,"2015-01-29 03:36:48",,,,"1.0",,,,,,"132.0",,,,"2015-02-09 07:29:53",,,,,,,"2015-01-29 00:00:00",,,,,"5447.0","1.33973294",,,,,,,,,,,,,,,,,,,,,,,,"No",,,,"No","No","No","No","Yes","No","No","F",,,,"2015-02-09 07:29:53",,,"50.0",,,,,"No",,,,,"No","Yes",,,"F",,,,,,,"No",,,,,,,,,,,,,,,,,,,,,,,,,,"28/01/2015 19:36:23",,,,,,,"2015-01-23 00:00:00",,,,,,,"DROP SHIPMENT SGSingapore","2015-01-23 00:00:00",,,,,,,,,,"Fully Billed",,"1.0",,,,,,,,,"2015-01-23 00:00:00","PO-SG00236","DRPSHPTMY29JANLOCDROPSHIP","185323.0","PO-SG00236","CSV","CSV","Purchase Order",,,"No",,,"T",,,,,,,
,,,,,,"0.0",,,,,,,,,,,,"No",,,,,,,"2015-01-23 00:00:00",,,"8947.0",,"2015-01-29 10:03:55",,,,"1.0",,,,,,"136.0",,,,"2015-02-10 06:18:48",,,,,,,,"2015-01-23 00:00:00",,,,"10570.0","32.67",,,,,,,,,,,,,,,,,,,,,,,,"No",,,,"No","No","No","No","Yes","No","No","F",,,,"2015-02-10 06:18:48",,,"54.0",,,,,"No","Thank you Vendor",,,,"No","Yes",,,"F",,,,,,,"No",,,,,,,,,,,,,,,,,,,,,,,,,,"29/1/2015 2:0:3",,,,,,,"2015-01-23 00:00:00","8947.0",,,,,,"TH RAMA MAINThailand","2015-01-23 00:00:00",,,,,,,,,,"Fully Billed",,"1.0",,,,,,,,,"2015-01-23 00:00:00","PO-TH0064",,"186867.0","PO-TH0064",,,"Purchase Order",,,"No",,,"T",,,,,,,
,,,,,,"0.0",,,,,,,,,,"Scholastic Inc.6336 Algoa RoadJefferson City  MO 65101United States",,"No",,,,,,,"2015-02-13 00:00:00",,,"168.0",,"2015-01-30 01:58:04",,,,"1.0",,,,,,"133.0",,,,"2015-02-13 02:13:20",,,,,,,,,,,,"6249.0","3.63961175",,,,,,,,,,,,,,,,,,,,,,,,"No",,,,"No","No","No","No","Yes","No","No","F",,,,"2015-02-13 02:13:20",,,"6.0",,,,"RICKY RICOTTA’S MIGHTY ROBOT #6","No",,,,,"No","Yes",,,"F",,,,,,,"No",,,,,,"8.0",,,,,,,,,,,,,,,,,,,,"29/1/2015 17:57:5",,,,,,,"2015-01-30 00:00:00","168.0",,,,,,"Lim Chong HuiPT43117, Batu 13,Off Jalan Balakong,Balakong,  43300Malaysia","2015-02-12 00:00:00","71.0",,,,,,,,,"Fully Billed",,"1.0",,,,,,,,,"2015-01-30 00:00:00","PO-MY00738",,"188046.0","PO-MY00738",,,"Purchase Order",,,"No",,,"T",,,,,,,
,,,,,,"0.0",,,,,,,,,,"Harper Collins Publishers UKWesterhill RoadBishopbriggs Glasgow G64 2QTUnited KingdomUnited Kingdom (GB)",,"No",,,,,,,"2015-03-11 00:00:00",,,"168.0",,"2015-01-30 06:27:08",,,,"2.0",,,,,,"133.0",,,,"2015-03-11 03:53:10",,,,,,,,,,,,"7613.0","5.51815488",,,,,,,,,,,,,,,,,,,,,,,,"No",,,,"No","No","No","No","Yes","No","No","F",,,,"2015-03-11 03:53:10",,,"2.0",,,,"UK Re-Order: 151 BC (Batch 1)","No",,,,,"No","Yes",,,"F",,,,,,,"No",,,,,,,,,,,,,,,,,,,,,,,,,,"29/1/2015 22:24:29",,,,,,,"2015-01-30 00:00:00","168.0",,,,,,"Lim Chong HuiPT43117, Batu 13,Off Jalan Balakong,Balakong,  43300Malaysia","2015-03-06 00:00:00","19377.0",,,,,,,,,"Fully Billed",,"1.0",,,,,,,,,"2015-01-30 00:00:00","PO-MY00744",,"188605.0","PO-MY00744",,,"Purchase Order",,,"No",,,"T",,,,,,,
,,,,,,"0.0",,,,,,,,,,"Mr LimThumbprints Utd Sdn BhdLot 24 Jalan RP3Rawang Perdana IndustrialSelangor Selangor 48000Malaysia",,"No",,,,,,,"2015-03-10 00:00:00",,,"108.0",,"2015-01-27 07:10:38",,,,"5.0",,,,,,"164.0",,,,"2015-03-10 04:34:33",,,,,,,,,,,,"6247.0","1.0",,,,"603-6092 6976",,,,,,,,,,,,,,,,,,,,"No",,,,"No","No","No","No","Yes","No","No","F",,,,"2015-03-10 04:34:33",,,"6.0",,,,"Hello Kitty - Q2 2015","No","Thanks & Regards,Jessie",,,,"No","Yes",,,"F",,,,,,,"No",,,,,,,,,,,,,,,,,,,,,,,,,,"26/1/2015 18:40:25",,,,,,,"2015-01-27 00:00:00","108.0",,,,,,"Lim Chong HuiPT43117, Batu 13,Off Jalan Balakong,Balakong,  43300Malaysia","2015-03-07 00:00:00","19378.0",,,,,,,,,"Fully Billed",,"1.0",,,,,,,,,"2015-01-27 00:00:00","PO-MY00726",,"182122.0","PO-MY00726",,,"Purchase Order",,,"No",,,"T",,,,,,,
